x,y,region,country,reportingDate,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
26.2,40.8419,Europe,Greece,13/10/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
24.7917,40.8628,Europe,Greece,4/10/2015,71,6.4,11.55,0.9,50.4,2.4,5.6,8.8,6.8,8.4,135,4,138.4714373,7.18E-06,1
26.3092,41.0078,Europe,Greece,4/10/2015,74.9,6.9,18.19,0.7,40.2,-0.1,3.4,6.9,6.4,9.76,160,2,216.4166267,0,1
26.5044,41.3633,Europe,Greece,4/10/2015,78.4,6.8,18.19,0.7,48,-0.1,3.3,6.7,6.4,11.23,153,2,882.8140943,0,1
26.1019,40.8689,Europe,Greece,4/10/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
46.412839,42.06005,Europe,Russian Federation,2/10/2015,68.7,8.3,31,0.5,48.7,-17.1,-12.9,-8.8,1.2,10.16,103,4,1413.43321,0.023754296,1
46.526018,42.018563,Europe,Russian Federation,2/10/2015,68.8,8.1,31,0.6,38.4,-15.6,-11.5,-7.5,1.3,10.08,220,2,1363.856388,0.00723742,1
46.3705,42.179321,Europe,Russian Federation,2/10/2015,68.7,8.3,31,0.5,48.7,-17.1,-12.9,-8.8,1.2,10.16,103,4,1413.43321,0.023754296,1
46.463959,42.099112,Europe,Russian Federation,2/10/2015,68.7,8.3,31,0.5,48.7,-17.1,-12.9,-8.8,1.2,10.16,103,4,1413.43321,0.023754296,1
46.412883,42.136309,Europe,Russian Federation,2/10/2015,68.7,8.3,31,0.5,48.7,-17.1,-12.9,-8.8,1.2,10.16,103,4,1413.43321,0.023754296,1
46.551941,41.94335,Europe,Russian Federation,2/10/2015,68.6,8,30.93,0.7,37.2,-12.9,-8.9,-4.9,1.4,9.44,215,3,1801.10794,0,1
26.0747,40.8231,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
25.0722,41.0389,Europe,Greece,26/09/2015,71.7,6.9,21.27,0.8,45.8,-1.3,2.2,5.7,5.4,8.06,181,2,617.2395211,1.29E-13,1
26.5739,41.4836,Europe,Greece,26/09/2015,78.4,6.8,18.19,0.7,48,-0.1,3.3,6.7,6.4,11.23,153,2,882.8140943,0,1
26.0678,40.8236,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.0544,40.7906,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.1789,40.8889,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.5044,41.3814,Europe,Greece,26/09/2015,78.4,6.8,18.19,0.7,48,-0.1,3.3,6.7,6.4,11.23,153,2,882.8140943,0,1
26.1469,40.8806,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.2772,40.945,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.2997,41.0283,Europe,Greece,26/09/2015,74.9,6.9,18.19,0.7,40.2,-0.1,3.4,6.9,6.4,9.76,160,2,216.4166267,0,1
26.1792,40.9044,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.1433,40.8892,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.2058,40.9208,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.1875,40.8942,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.0911,40.7536,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.0394,40.8994,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.11,40.77,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.1381,40.8319,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.12628,41.24761,Europe,Greece,26/09/2015,74.9,6.9,18.19,0.7,40.2,-0.1,3.4,6.9,6.4,9.76,160,2,216.4166267,0,1
26.3039,40.9542,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.1319,40.7817,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.2669,40.9419,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.125,40.7822,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.1867,40.8767,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.1261,40.8078,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.12628,41.24761,Europe,Greece,26/09/2015,74.9,6.9,18.19,0.7,40.2,-0.1,3.4,6.9,6.4,9.76,160,2,216.4166267,0,1
26.0797,40.7794,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.1231,40.8158,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.2111,40.9194,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.12628,41.24761,Europe,Greece,26/09/2015,74.9,6.9,18.19,0.7,40.2,-0.1,3.4,6.9,6.4,9.76,160,2,216.4166267,0,1
26.1156,40.8142,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.1919,40.9786,Europe,Greece,26/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
47.096,43.2613,Europe,Russian Federation,21/09/2015,77.8,5.4,21.02,0.6,20.7,-1.2,1.5,4.2,5.7,11.38,143,9,1480.705499,3.241496636,1
45.5186,43.5752,Europe,Russian Federation,18/09/2015,80.5,5.7,25.15,0.4,19.5,-3.9,-1,1.9,5.2,11.61,149,3,817.072665,0.002684163,1
50.0468,26.5714,Asia,Saudi Arabia,15/09/2015,44.4,8.3,0,3.4,55.7,12.9,17,21.2,10.5,11.76,145,9,159.4843909,0,1
49.4823,25.3751,Asia,Saudi Arabia,15/09/2015,45.4,8.7,0,3.6,33.1,13.2,17.5,21.9,10.4,10.67,163,9,8.018967557,0,1
50.0468,26.5714,Asia,Saudi Arabia,15/09/2015,44.4,8.3,0,3.4,55.7,12.9,17,21.2,10.5,11.76,145,9,159.4843909,0,1
49.4823,25.3751,Asia,Saudi Arabia,15/09/2015,45.4,8.7,0,3.6,33.1,13.2,17.5,21.9,10.4,10.67,163,9,8.018967557,0,1
26.27,40.94,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.13,40.82,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.18,40.87,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.2,40.86,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.126282,41.247609,Europe,Greece,14/09/2015,74.9,6.9,18.19,0.7,40.2,-0.1,3.4,6.9,6.4,9.76,160,2,216.4166267,0,1
26.17,40.83,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.17,40.82,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.22,40.89,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.1,40.81,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.27,40.95,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.1,40.81,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.126282,41.247609,Europe,Greece,14/09/2015,74.9,6.9,18.19,0.7,40.2,-0.1,3.4,6.9,6.4,9.76,160,2,216.4166267,0,1
26.14,40.89,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.3,40.95,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.13,40.78,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.126282,41.247609,Europe,Greece,14/09/2015,74.9,6.9,18.19,0.7,40.2,-0.1,3.4,6.9,6.4,9.76,160,2,216.4166267,0,1
26.13,40.78,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.12,40.76,Europe,Greece,14/09/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.09,40.8,Europe,Greece,4/9/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.14,40.84,Europe,Greece,4/9/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.126282,41.247609,Europe,Greece,4/9/2015,74.9,6.9,18.19,0.7,40.2,-0.1,3.4,6.9,6.4,9.76,160,2,216.4166267,0,1
26.15,40.84,Europe,Greece,4/9/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
46.635,41.909,Europe,Russian Federation,3/9/2015,68.6,8,30.93,0.7,37.2,-12.9,-8.9,-4.9,1.4,9.44,215,3,1801.10794,0,1
46.381,42.08,Europe,Russian Federation,3/9/2015,68.7,8.3,31,0.5,48.7,-17.1,-12.9,-8.8,1.2,10.16,103,4,1413.43321,0.023754296,1
26.15,40.84,Europe,Greece,21/08/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
26.13,40.79,Europe,Greece,21/08/2015,71,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
33.791588,35.319194,Asia,Cyprus,21/01/2015,64.3,7.9,0.59,1.9,90,8.4,12.3,16.3,9.6,13.83,139,2,292.2178666,0,1
47.816765,29.285822,Asia,Kuwait,14/05/2015,39.7,10.7,0.39,2.7,22.9,8.7,14,19.4,9.6,7.73,148,9,195.1925583,0,1
50.0469,26.5702,Asia,Saudi Arabia,30/04/2015,44.4,8.3,0,3.4,55.7,12.9,17,21.2,10.5,11.76,145,9,159.4843909,0,1
47.817564,29.286099,Asia,Kuwait,8/3/2015,39.7,10.7,0.39,2.7,22.9,8.7,14,19.4,9.6,7.73,148,9,195.1925583,0,1
47.817564,29.286099,Asia,Kuwait,8/3/2015,39.7,10.7,0.39,2.7,22.9,8.7,14,19.4,9.6,7.73,148,9,195.1925583,0,1
47.817564,29.286099,Asia,Kuwait,8/3/2015,39.7,10.7,0.39,2.7,22.9,8.7,14,19.4,9.6,7.73,148,9,195.1925583,0,1
34.233742,35.532785,Asia,Cyprus,17/12/2014,64.6,6.8,2.75,1.7,152.5,6.5,9.9,13.3,7.6,12.42,113,5,139.8865008,0,1
47.818851,29.286998,Asia,Kuwait,4/1/2015,39.7,10.7,0.39,2.7,22.9,8.7,14,19.4,9.6,7.73,148,9,195.1925583,0,1
46.44064,34.33824,Asia,Iran  (Islamic Republic of),17/12/2014,54.2,10.9,27.23,1.1,57.2,-6,-0.5,5,3.7,9.85,168,4,702.4472304,3.39E-10,1
48.03129,31.65357,Asia,Iran  (Islamic Republic of),17/12/2014,53.7,11.6,1.54,1.6,66.5,7.4,13.2,19,10.8,8.76,149,9,321.3417481,0.00651005,1
47.4137,40.4768,Asia,Azerbaijan,31/10/2014,68.2,7.5,13.92,0.8,23.2,1.5,5.2,9,6.6,6.83,145,2,4225.86636,961.7123834,1
47.4233,40.4987,Asia,Azerbaijan,31/10/2014,68.2,7.5,13.92,0.8,23.2,1.5,5.2,9,6.6,6.83,145,2,4225.86636,961.7123834,1
47.4136,40.457,Asia,Azerbaijan,31/10/2014,68.2,7.5,13.92,0.8,23.2,1.5,5.2,9,6.6,6.83,145,2,4225.86636,961.7123834,1
47.4492,40.57,Asia,Azerbaijan,31/10/2014,69.5,7.3,16.59,0.8,24.2,0.5,4.1,7.8,5.9,7.11,145,2,3224.555161,2403.626695,1
47.4136,40.5367,Asia,Azerbaijan,31/10/2014,69.5,7.3,16.59,0.8,24.2,0.5,4.1,7.8,5.9,7.11,145,2,3224.555161,2403.626695,1
47.4496,40.5323,Asia,Azerbaijan,31/10/2014,69.5,7.3,16.59,0.8,24.2,0.5,4.1,7.8,5.9,7.11,145,2,3224.555161,2403.626695,1
47.4616,40.5451,Asia,Azerbaijan,31/10/2014,69.5,7.3,16.59,0.8,24.2,0.5,4.1,7.8,5.9,7.11,145,2,3224.555161,2403.626695,1
47.5462,40.5774,Asia,Azerbaijan,31/10/2014,69.9,7.4,17.39,0.7,24.3,0.2,3.9,7.6,6,6.93,161,4,2442.457329,91.15830408,1
47.5333,40.5313,Asia,Azerbaijan,31/10/2014,69.9,7.4,17.39,0.7,24.3,0.2,3.9,7.6,6,6.93,161,4,2442.457329,91.15830408,1
47.5068,40.4883,Asia,Azerbaijan,31/10/2014,68.5,7.6,12.86,0.8,19.8,1.9,5.7,9.5,7,7.31,146,2,5430.952747,879.0571561,1
47.5061,40.4898,Asia,Azerbaijan,31/10/2014,68.5,7.6,12.86,0.8,19.8,1.9,5.7,9.5,7,7.31,146,2,5430.952747,879.0571561,1
47.5262,40.5283,Asia,Azerbaijan,31/10/2014,69.9,7.4,17.39,0.7,24.3,0.2,3.9,7.6,6,6.93,161,4,2442.457329,91.15830408,1
47.5374,40.4932,Asia,Azerbaijan,31/10/2014,68.5,7.6,12.86,0.8,19.8,1.9,5.7,9.5,7,7.31,146,2,5430.952747,879.0571561,1
47.5322,40.5047,Asia,Azerbaijan,31/10/2014,69.9,7.4,17.39,0.7,24.3,0.2,3.9,7.6,6,6.93,161,4,2442.457329,91.15830408,1
36.10731,36.311343,Asia,Turkey,22/07/2014,70.5,5.9,3.06,1.4,151.2,6.3,9.2,12.2,8.1,15.46,164,2,2153.085155,0,1
36.797888,38.158904,Asia,Turkey,22/07/2014,70.9,8.3,28.25,0.7,80,-7.2,-3,1.2,3.5,12.69,132,3,715.9735808,1.17E-07,1
36.784638,38.404143,Asia,Turkey,22/07/2014,70.9,8.3,28.25,0.7,80,-7.2,-3,1.2,3.5,12.69,132,3,715.9735808,1.17E-07,1
36.710881,38.494795,Asia,Turkey,22/07/2014,70.9,8.3,28.25,0.7,80,-7.2,-3,1.2,3.5,12.69,132,3,715.9735808,1.17E-07,1
34.131094,36.885679,Asia,Turkey,22/07/2014,65.9,7.3,9.03,1.3,146.7,3.4,7,10.7,6.5,12.13,134,4,178.5038584,0,1
34.174092,37.441152,Asia,Turkey,22/07/2014,72.2,6.1,26.96,0.9,73.8,-5.7,-2.6,0.5,3.1,11.47,221,8,355.7898648,0,1
31.257475,38.495096,Asia,Turkey,22/07/2014,73.1,7.5,22.25,0.9,62.8,-1.7,2.1,5.9,4.8,12.11,190,3,1082.619053,5.796942105,1
37.510468,40.393426,Asia,Turkey,22/07/2014,70.7,8.3,28.17,0.7,48.1,-7.1,-2.9,1.3,3.3,12.84,203,2,446.9288354,2.045000013,1
37.087806,39.75698,Asia,Turkey,22/07/2014,71.6,7.9,28.17,0.6,45.7,-7.1,-3.1,0.9,3.6,12.51,198,8,639.8580572,11.94462839,1
35.015149,37.691964,Asia,Turkey,22/07/2014,69.4,6.7,26.39,0.9,75.9,-5.1,-1.7,1.7,3.6,12.25,71,4,219.2562596,0,1
36.549674,37.175592,Asia,Turkey,22/07/2014,70.9,6.6,14.72,0.9,131.4,1.2,4.5,7.8,5.9,13.52,108,2,918.0291386,0,1
31.28869,38.582758,Asia,Turkey,22/07/2014,73.9,7.2,22.97,0.9,42.9,-2,1.6,5.2,4.7,11.19,124,8,1703.682454,6.855740075,1
37.382736,37.070479,Asia,Turkey,22/07/2014,69.4,7.2,16.06,0.9,99.9,0.7,4.3,7.9,5.9,13.65,186,2,1199.362539,0,1
31.23341,38.528333,Asia,Turkey,22/07/2014,73.9,7.2,22.97,0.9,42.9,-2,1.6,5.2,4.7,11.19,124,8,1703.682454,6.855740075,1
36.008813,36.090565,Asia,Turkey,22/07/2014,70.5,5.9,3.06,1.4,151.2,6.3,9.2,12.2,8.1,15.46,164,2,2153.085155,0,1
37.030392,38.130273,Asia,Turkey,22/07/2014,72,8.2,28.84,0.6,60.5,-8,-3.9,0.2,3.4,11.59,186,2,383.7438013,0,1
36.026645,37.333899,Asia,Turkey,22/07/2014,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099,1
36.509722,37.191307,Asia,Turkey,22/07/2014,70.9,6.6,14.72,0.9,131.4,1.2,4.5,7.8,5.9,13.52,108,2,918.0291386,0,1
40.962319,39.952587,Asia,Turkey,22/07/2014,62.3,9.1,29.88,0.6,38.5,-9.7,-5.1,-0.6,2.9,10.07,215,3,1596.471042,0.873962704,1
31.436429,38.645832,Asia,Turkey,22/07/2014,73.9,7.2,22.97,0.9,42.9,-2,1.6,5.2,4.7,11.19,124,8,1703.682454,6.855740075,1
37.7412,40.163353,Asia,Turkey,22/07/2014,70.7,8.3,28.17,0.7,48.1,-7.1,-2.9,1.3,3.3,12.84,203,2,446.9288354,2.045000013,1
36.652357,39.718723,Asia,Turkey,22/07/2014,72.1,7.2,27.23,0.6,51.6,-6,-2.4,1.2,3.8,13.1,167,2,667.3941907,17.22655985,1
36.368386,38.74956,Asia,Turkey,22/07/2014,66.5,9.2,28.4,0.6,55.7,-7.4,-2.8,1.8,3.8,12.2,181,2,333.5916739,0,1
36.29699,38.642805,Asia,Turkey,22/07/2014,66.5,9.2,28.4,0.6,55.7,-7.4,-2.8,1.8,3.8,12.2,181,2,333.5916739,0,1
36.235077,37.574039,Asia,Turkey,22/07/2014,69.6,7.2,24.03,0.8,115.6,-2.9,0.7,4.3,4.7,12.69,182,3,238.2193561,0,1
35.626768,38.423749,Asia,Turkey,22/07/2014,68.6,8,26.87,0.7,64.3,-5.6,-1.6,2.4,4.1,11.46,188,2,1676.766326,14.88254424,1
36.394976,38.72138,Asia,Turkey,22/07/2014,66.5,9.2,28.4,0.6,55.7,-7.4,-2.8,1.8,3.8,12.2,181,2,333.5916739,0,1
36.456237,37.197863,Asia,Turkey,22/07/2014,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099,1
35.949216,37.316175,Asia,Turkey,22/07/2014,61.4,7.6,1.11,1.5,145.9,7.8,11.6,15.4,7.5,11.75,146,2,1268.416503,0,1
36.511964,38.439642,Asia,Turkey,22/07/2014,70.9,8.3,28.25,0.7,80,-7.2,-3,1.2,3.5,12.69,132,3,715.9735808,1.17E-07,1
36.618125,38.459423,Asia,Turkey,22/07/2014,70.9,8.3,28.25,0.7,80,-7.2,-3,1.2,3.5,12.69,132,3,715.9735808,1.17E-07,1
35.098605,37.038899,Asia,Turkey,22/07/2014,61.4,6.7,2.31,1.4,176.7,6.8,10.1,13.5,6.9,11.07,148,11,557.5960955,0,1
36.503288,38.511751,Asia,Turkey,22/07/2014,70,8.5,27.92,0.6,55.1,-6.8,-2.5,1.8,3.9,11.89,210,3,219.680241,0,1
35.653278,38.529319,Asia,Turkey,22/07/2014,67.8,9.7,27.84,0.7,52,-6.7,-1.8,3.1,4.1,12.95,208,4,2012.474225,54.38598544,1
34.919881,37.71363,Asia,Turkey,22/07/2014,69.7,6.9,24.6,0.9,51.4,-3.4,0.1,3.6,4.3,11.31,186,3,933.5890035,0,1
35.338278,37.812983,Asia,Turkey,22/07/2014,69.4,6.7,26.39,0.9,75.9,-5.1,-1.7,1.7,3.6,12.25,71,4,219.2562596,0,1
36.924941,37.835057,Asia,Turkey,22/07/2014,70.3,7.6,25.25,0.7,114.1,-4,-0.2,3.6,4.5,12.7,184,4,718.0429331,0,1
35.45723,38.307426,Asia,Turkey,22/07/2014,67.8,7.2,24.71,0.8,60,-3.5,0.1,3.7,4.4,12.23,183,8,1243.233231,0,1
35.690033,38.685978,Asia,Turkey,22/07/2014,67.8,9.7,27.84,0.7,52,-6.7,-1.8,3.1,4.1,12.95,208,4,2012.474225,54.38598544,1
37.231672,37.382859,Asia,Turkey,22/07/2014,69.4,7.2,16.06,0.9,99.9,0.7,4.3,7.9,5.9,13.65,186,2,1199.362539,0,1
39.110852,39.345448,Asia,Turkey,22/07/2014,66.1,9.4,29.05,0.6,68.4,-8.3,-3.6,1.1,3.3,11.49,173,4,61.00584302,0,1
37.493125,38.555766,Asia,Turkey,22/07/2014,71.1,8.3,28.55,0.6,47.3,-7.6,-3.4,0.8,3.8,11.48,167,9,164.2407532,0,1
36.367826,39.020879,Asia,Turkey,22/07/2014,68.8,8.6,27.23,0.6,55.6,-6,-1.7,2.6,4.1,12.91,197,2,666.3201566,0.43831591,1
34.721946,37.536714,Asia,Turkey,22/07/2014,69.7,6.9,24.6,0.9,51.4,-3.4,0.1,3.6,4.3,11.31,186,3,933.5890035,0,1
35.254717,38.893271,Asia,Turkey,22/07/2014,67.6,9,25.88,0.8,51.5,-4.6,-0.1,4.4,4.3,14.71,166,2,1036.734248,25.81044699,1
35.058884,37.837733,Asia,Turkey,22/07/2014,69.4,6.7,26.39,0.9,75.9,-5.1,-1.7,1.7,3.6,12.25,71,4,219.2562596,0,1
34.233523,37.439481,Asia,Turkey,22/07/2014,72.2,6.1,26.96,0.9,73.8,-5.7,-2.6,0.5,3.1,11.47,221,8,355.7898648,0,1
35.91895,37.340595,Asia,Turkey,22/07/2014,61.4,7.6,1.11,1.5,145.9,7.8,11.6,15.4,7.5,11.75,146,2,1268.416503,0,1
35.850893,37.344694,Asia,Turkey,22/07/2014,61.4,7.6,1.11,1.5,145.9,7.8,11.6,15.4,7.5,11.75,146,2,1268.416503,0,1
35.360171,38.156147,Asia,Turkey,22/07/2014,67.8,7.2,24.71,0.8,60,-3.5,0.1,3.7,4.4,12.23,183,8,1243.233231,0,1
34.780713,37.485071,Asia,Turkey,22/07/2014,67.3,7.2,17.39,1.1,128.6,0.2,3.8,7.4,5.4,11.54,120,4,585.9690144,0,1
38.846201,37.135879,Asia,Turkey,22/07/2014,62.1,8.2,11.04,1.1,63,2.6,6.7,10.8,6.7,11.56,167,3,392.5069963,0,1
36.13512,36.284914,Asia,Turkey,22/07/2014,70.5,5.9,3.06,1.4,151.2,6.3,9.2,12.2,8.1,15.46,164,2,2153.085155,0,1
42.805901,38.127566,Asia,Turkey,22/07/2014,56.3,6.6,25.99,0.8,47.8,-4.7,-1.4,1.9,3.9,9.67,228,9,391.8800823,0,1
34.779564,38.225111,Asia,Turkey,22/07/2014,68.4,7.1,24.15,0.9,50.1,-3,0.6,4.2,4.5,14.1,186,1,3012.147902,0,1
36.445143,38.586201,Asia,Turkey,22/07/2014,66.5,9.2,28.4,0.6,55.7,-7.4,-2.8,1.8,3.8,12.2,181,2,333.5916739,0,1
36.557481,38.432796,Asia,Turkey,22/07/2014,70.9,8.3,28.25,0.7,80,-7.2,-3,1.2,3.5,12.69,132,3,715.9735808,1.17E-07,1
34.958399,38.244571,Asia,Turkey,22/07/2014,68.4,7.1,24.15,0.9,50.1,-3,0.6,4.2,4.5,14.1,186,1,3012.147902,0,1
34.991015,38.59307,Asia,Turkey,22/07/2014,69.4,7.2,23.8,0.9,60.5,-2.7,0.9,4.5,4.6,15,183,2,690.9449701,0,1
37.211843,38.361314,Asia,Turkey,22/07/2014,72,8.2,28.84,0.6,60.5,-8,-3.9,0.2,3.4,11.59,186,2,383.7438013,0,1
34.992717,37.840159,Asia,Turkey,22/07/2014,69.7,6.9,24.6,0.9,51.4,-3.4,0.1,3.6,4.3,11.31,186,3,933.5890035,0,1
38.42395,38.446147,Asia,Turkey,22/07/2014,69.2,6.8,25.47,0.7,55.6,-4.2,-0.8,2.6,4.2,11.42,199,2,1949.798648,4.49E-13,1
36.022846,37.681614,Asia,Turkey,22/07/2014,69.6,7.2,24.03,0.8,115.6,-2.9,0.7,4.3,4.7,12.69,182,3,238.2193561,0,1
32.16489,38.443751,Asia,Turkey,22/07/2014,74.2,8.4,24.93,0.7,42.8,-3.7,0.5,4.7,4.6,9.01,186,2,1482.383816,0,1
37.989401,40.032607,Asia,Turkey,22/07/2014,70.7,8.3,28.17,0.7,48.1,-7.1,-2.9,1.3,3.3,12.84,203,2,446.9288354,2.045000013,1
37.329852,38.168591,Asia,Turkey,22/07/2014,72,8.2,28.84,0.6,60.5,-8,-3.9,0.2,3.4,11.59,186,2,383.7438013,0,1
37.072651,37.834502,Asia,Turkey,22/07/2014,71.2,8.1,26.39,0.7,81.8,-5.1,-1,3.1,4.1,11.77,140,9,77.94207145,0,1
31.651019,38.584406,Asia,Turkey,22/07/2014,73.4,7.8,23.33,0.8,40.9,-2.3,1.6,5.5,4.9,10.01,170,2,232.6998432,0,1
35.52636,38.051717,Asia,Turkey,22/07/2014,68.6,8,26.87,0.7,64.3,-5.6,-1.6,2.4,4.1,11.46,188,2,1676.766326,14.88254424,1
35.448055,37.798229,Asia,Turkey,22/07/2014,69.4,6.7,26.39,0.9,75.9,-5.1,-1.7,1.7,3.6,12.25,71,4,219.2562596,0,1
35.531032,38.02209,Asia,Turkey,22/07/2014,68.6,8,26.87,0.7,64.3,-5.6,-1.6,2.4,4.1,11.46,188,2,1676.766326,14.88254424,1
